Preferred_Name	Name	Source
ER3413_3420	b3334	RefSeq Protein ID
ER3413_3421	ER3413_3421	Ensembl Gene ID
ER3413_3421	AIZ53121	Ensembl Protein ID
ER3413_3421	gspO	Gene Name
ER3413_3421	b3335	RefSeq Protein ID
ER3413_3422	ER3413_3422	Ensembl Gene ID
ER3413_3422	AIZ53122	Ensembl Protein ID
ER3413_3422	bfr	Gene Name
ER3413_3422	b3336	RefSeq Protein ID
ER3413_3423	ER3413_3423	Ensembl Gene ID
ER3413_3423	AIZ53123	Ensembl Protein ID
ER3413_3423	bfd	Gene Name
ER3413_3423	b3337	RefSeq Protein ID
ER3413_3424	ER3413_3424	Ensembl Gene ID
ER3413_3424	AIZ53124	Ensembl Protein ID
ER3413_3424	chiA	Gene Name
ER3413_3424	b3338	RefSeq Protein ID
ER3413_3425	ER3413_3425	Ensembl Gene ID
ER3413_3425	AIZ53125	Ensembl Protein ID
ER3413_3425	tufA	Gene Name
ER3413_3425	b3339	RefSeq Protein ID
ER3413_3426	ER3413_3426	Ensembl Gene ID
ER3413_3426	AIZ53126	Ensembl Protein ID
ER3413_3426	fusA	Gene Name
ER3413_3426	b3340	RefSeq Protein ID
ER3413_3427	ER3413_3427	Ensembl Gene ID
ER3413_3427	AIZ53127	Ensembl Protein ID
ER3413_3427	rpsG	Gene Name
ER3413_3427	b3341	RefSeq Protein ID
ER3413_3428	ER3413_3428	Ensembl Gene ID
ER3413_3428	AIZ53128	Ensembl Protein ID
ER3413_3428	rpsL	Gene Name
ER3413_3428	b3342	RefSeq Protein ID
ER3413_3429	ER3413_3429	Ensembl Gene ID
ER3413_3429	AIZ53129	Ensembl Protein ID
ER3413_3429	tusB	Gene Name
ER3413_3429	b3343	RefSeq Protein ID
ER3413_3430	ER3413_3430	Ensembl Gene ID
ER3413_3430	AIZ53131	Ensembl Protein ID
ER3413_3430	tusC	Gene Name
ER3413_3430	b3344	RefSeq Protein ID
ER3413_3431	ER3413_3431	Ensembl Gene ID
ER3413_3431	AIZ53132	Ensembl Protein ID
ER3413_3431	tusD	Gene Name
ER3413_3431	b3345	RefSeq Protein ID
ER3413_3432	ER3413_3432	Ensembl Gene ID
ER3413_3432	AIZ53133	Ensembl Protein ID
ER3413_3432	yheO	Gene Name
ER3413_3432	b3346	RefSeq Protein ID
ER3413_3433	ER3413_3433	Ensembl Gene ID
ER3413_3433	AIZ53134	Ensembl Protein ID
ER3413_3433	fkpA	Gene Name
ER3413_3433	b3347	RefSeq Protein ID
ER3413_3434	ER3413_3434	Ensembl Gene ID
ER3413_3434	AIZ53135	Ensembl Protein ID
ER3413_3434	slyX	Gene Name
ER3413_3434	b3348	RefSeq Protein ID
ER3413_3435	ER3413_3435	Ensembl Gene ID
ER3413_3435	AIZ53136	Ensembl Protein ID
ER3413_3435	slyD	Gene Name
ER3413_3435	b3349	RefSeq Protein ID
ER3413_3436	ER3413_3436	Ensembl Gene ID
ER3413_3436	AIZ53137	Ensembl Protein ID
ER3413_3436	yheV	Gene Name
ER3413_3436	b4551	RefSeq Protein ID
ER3413_3437	ER3413_3437	Ensembl Gene ID
ER3413_3437	AIZ53138	Ensembl Protein ID
ER3413_3437	kefB	Gene Name
ER3413_3437	b3350	RefSeq Protein ID
ER3413_3438	ER3413_3438	Ensembl Gene ID
ER3413_3438	AIZ53139	Ensembl Protein ID
ER3413_3438	kefG	Gene Name
ER3413_3438	b3351	RefSeq Protein ID
ER3413_3439	ER3413_3439	Ensembl Gene ID
ER3413_3439	AIZ53140	Ensembl Protein ID
ER3413_3439	yheS	Gene Name
ER3413_3439	b3352	RefSeq Protein ID
ER3413_3440	ER3413_3440	Ensembl Gene ID
ER3413_3440	AIZ53142	Ensembl Protein ID
ER3413_3440	yheT	Gene Name
ER3413_3440	b3353	RefSeq Protein ID
ER3413_3441	ER3413_3441	Ensembl Gene ID
ER3413_3441	AIZ53143	Ensembl Protein ID
ER3413_3441	yheU	Gene Name
ER3413_3441	b3354	RefSeq Protein ID
ER3413_3442	ER3413_3442	Ensembl Gene ID
ER3413_3442	AIZ53144	Ensembl Protein ID
ER3413_3442	prkB	Gene Name
ER3413_3442	b3355	RefSeq Protein ID
ER3413_3443	ER3413_3443	Ensembl Gene ID
ER3413_3443	AIZ53145	Ensembl Protein ID
ER3413_3443	yhfA	Gene Name
ER3413_3443	b3356	RefSeq Protein ID
ER3413_3444	ER3413_3444	Ensembl Gene ID
ER3413_3444	AIZ53146	Ensembl Protein ID
ER3413_3444	crp	Gene Name
ER3413_3444	b3357	RefSeq Protein ID
ER3413_3445	ER3413_3445	Ensembl Gene ID
ER3413_3445	AIZ53147	Ensembl Protein ID
ER3413_3445	yhfK	Gene Name
ER3413_3445	b3358	RefSeq Protein ID
ER3413_3446	ER3413_3446	Ensembl Gene ID
ER3413_3446	AIZ53148	Ensembl Protein ID
ER3413_3446	argD	Gene Name
ER3413_3446	b3359	RefSeq Protein ID
ER3413_3447	ER3413_3447	Ensembl Gene ID
ER3413_3447	AIZ53149	Ensembl Protein ID
ER3413_3447	pabA	Gene Name
ER3413_3447	b3360	RefSeq Protein ID
ER3413_3448	ER3413_3448	Ensembl Gene ID
ER3413_3448	AIZ53150	Ensembl Protein ID
ER3413_3448	fic	Gene Name
ER3413_3448	b3361	RefSeq Protein ID
ER3413_3449	ER3413_3449	Ensembl Gene ID
ER3413_3449	AIZ53151	Ensembl Protein ID
ER3413_3449	yhfG	Gene Name
ER3413_3449	b3362	RefSeq Protein ID
ER3413_3450	ER3413_3450	Ensembl Gene ID
ER3413_3450	AIZ53153	Ensembl Protein ID
ER3413_3450	ppiA	Gene Name
ER3413_3450	b3363	RefSeq Protein ID
ER3413_3452	ER3413_3452	Ensembl Gene ID
ER3413_3452	AIZ53154	Ensembl Protein ID
ER3413_3452	tsgA	Gene Name
ER3413_3452	b3364	RefSeq Protein ID
ER3413_3453	ER3413_3453	Ensembl Gene ID
ER3413_3453	AIZ53155	Ensembl Protein ID
ER3413_3453	nirB	Gene Name
ER3413_3453	b3365	RefSeq Protein ID
ER3413_3454	ER3413_3454	Ensembl Gene ID
ER3413_3454	AIZ53156	Ensembl Protein ID
ER3413_3454	nirD	Gene Name
ER3413_3454	b3366	RefSeq Protein ID
ER3413_3455	ER3413_3455	Ensembl Gene ID
ER3413_3455	AIZ53157	Ensembl Protein ID
ER3413_3455	nirC	Gene Name
ER3413_3455	b3367	RefSeq Protein ID
ER3413_3456	ER3413_3456	Ensembl Gene ID
ER3413_3456	AIZ53158	Ensembl Protein ID
ER3413_3456	cysG	Gene Name
ER3413_3456	b3368	RefSeq Protein ID
ER3413_3457	ER3413_3457	Ensembl Gene ID
ER3413_3457	AIZ53159	Ensembl Protein ID
ER3413_3457	yhfL	Gene Name
ER3413_3457	b3369	RefSeq Protein ID
ER3413_3458	ER3413_3458	Ensembl Gene ID
ER3413_3458	AIZ53160	Ensembl Protein ID
ER3413_3458	frlA	Gene Name
ER3413_3458	b3370	RefSeq Protein ID
ER3413_3459	ER3413_3459	Ensembl Gene ID
ER3413_3459	AIZ53161	Ensembl Protein ID
ER3413_3459	frlB	Gene Name
ER3413_3459	b3371	RefSeq Protein ID
ER3413_3460	ER3413_3460	Ensembl Gene ID
ER3413_3460	AIZ53163	Ensembl Protein ID
ER3413_3460	frlC	Gene Name
ER3413_3460	b4474	RefSeq Protein ID
ER3413_3461	ER3413_3461	Ensembl Gene ID
ER3413_3461	AIZ53164	Ensembl Protein ID
ER3413_3461	frlD	Gene Name
ER3413_3461	b3374	RefSeq Protein ID
ER3413_3462	ER3413_3462	Ensembl Gene ID
ER3413_3462	AIZ53165	Ensembl Protein ID
ER3413_3462	frlR	Gene Name
ER3413_3462	b3375	RefSeq Protein ID
ER3413_3463	ER3413_3463	Ensembl Gene ID
ER3413_3463	AIZ53166	Ensembl Protein ID
ER3413_3463	yhfS	Gene Name
ER3413_3463	b3376	RefSeq Protein ID
ER3413_3464	ER3413_3464	Ensembl Gene ID
ER3413_3464	AIZ53167	Ensembl Protein ID
ER3413_3464	yhfT	Gene Name
ER3413_3464	b3377	RefSeq Protein ID
ER3413_3465	ER3413_3465	Ensembl Gene ID
ER3413_3465	AIZ53168	Ensembl Protein ID
ER3413_3465	yhfU	Gene Name
ER3413_3465	b3378	RefSeq Protein ID
ER3413_3466	ER3413_3466	Ensembl Gene ID
ER3413_3466	AIZ53169	Ensembl Protein ID
ER3413_3466	php	Gene Name
ER3413_3466	b3379	RefSeq Protein ID
ER3413_3467	ER3413_3467	Ensembl Gene ID
ER3413_3467	AIZ53170	Ensembl Protein ID
ER3413_3467	yhfW	Gene Name
ER3413_3467	b3380	RefSeq Protein ID
ER3413_3468	ER3413_3468	Ensembl Gene ID
ER3413_3468	AIZ53171	Ensembl Protein ID
ER3413_3468	yhfX	Gene Name
ER3413_3468	b3381	RefSeq Protein ID
ER3413_3469	ER3413_3469	Ensembl Gene ID
ER3413_3469	AIZ53172	Ensembl Protein ID
ER3413_3469	yhfY	Gene Name
ER3413_3469	b3382	RefSeq Protein ID
ER3413_3470	ER3413_3470	Ensembl Gene ID
ER3413_3470	AIZ53174	Ensembl Protein ID
ER3413_3470	yhfZ	Gene Name
ER3413_3470	b3383	RefSeq Protein ID
ER3413_3471	ER3413_3471	Ensembl Gene ID
ER3413_3471	AIZ53175	Ensembl Protein ID
ER3413_3471	trpS	Gene Name
ER3413_3471	b3384	RefSeq Protein ID
ER3413_3472	ER3413_3472	Ensembl Gene ID
ER3413_3472	AIZ53176	Ensembl Protein ID
ER3413_3472	gph	Gene Name
ER3413_3472	b3385	RefSeq Protein ID
ER3413_3473	ER3413_3473	Ensembl Gene ID
ER3413_3473	AIZ53177	Ensembl Protein ID
ER3413_3473	rpe	Gene Name
ER3413_3473	b3386	RefSeq Protein ID
ER3413_3475	ER3413_3475	Ensembl Gene ID
ER3413_3475	AIZ53178	Ensembl Protein ID
ER3413_3475	aph	Gene Name
ER3413_3476	ER3413_3476	Ensembl Gene ID
ER3413_3476	AIZ53179	Ensembl Protein ID
ER3413_3476	damX	Gene Name
ER3413_3476	b3388	RefSeq Protein ID
ER3413_3477	ER3413_3477	Ensembl Gene ID
ER3413_3477	AIZ53180	Ensembl Protein ID
ER3413_3477	aroB	Gene Name
ER3413_3477	b3389	RefSeq Protein ID
ER3413_3478	ER3413_3478	Ensembl Gene ID
ER3413_3478	AIZ53181	Ensembl Protein ID
ER3413_3478	aroK	Gene Name
ER3413_3478	b3390	RefSeq Protein ID
ER3413_3479	ER3413_3479	Ensembl Gene ID
ER3413_3479	AIZ53182	Ensembl Protein ID
ER3413_3479	hofQ	Gene Name
ER3413_3479	b3391	RefSeq Protein ID
ER3413_3480	ER3413_3480	Ensembl Gene ID
ER3413_3480	AIZ53184	Ensembl Protein ID
ER3413_3480	hofP	Gene Name
ER3413_3480	b3392	RefSeq Protein ID
ER3413_3481	ER3413_3481	Ensembl Gene ID
ER3413_3481	AIZ53185	Ensembl Protein ID
ER3413_3481	hofO	Gene Name
ER3413_3481	b3393	RefSeq Protein ID
ER3413_3482	ER3413_3482	Ensembl Gene ID
ER3413_3482	AIZ53186	Ensembl Protein ID
ER3413_3482	hofN	Gene Name
ER3413_3482	b3394	RefSeq Protein ID
ER3413_3483	ER3413_3483	Ensembl Gene ID
ER3413_3483	AIZ53187	Ensembl Protein ID
ER3413_3483	hofM	Gene Name
ER3413_3483	b3395	RefSeq Protein ID
ER3413_3484	ER3413_3484	Ensembl Gene ID
ER3413_3484	AIZ53188	Ensembl Protein ID
ER3413_3484	mrcA	Gene Name
ER3413_3484	b3396	RefSeq Protein ID
ER3413_3485	ER3413_3485	Ensembl Gene ID
ER3413_3485	AIZ53189	Ensembl Protein ID
ER3413_3485	nudE	Gene Name
ER3413_3485	b3397	RefSeq Protein ID
ER3413_3487	ER3413_3487	Ensembl Gene ID
ER3413_3487	AIZ53190	Ensembl Protein ID
ER3413_3487	yrfF	Gene Name
ER3413_3487	b3398	RefSeq Protein ID
ER3413_3488	ER3413_3488	Ensembl Gene ID
ER3413_3488	AIZ53191	Ensembl Protein ID
ER3413_3488	yrfG	Gene Name
ER3413_3488	b3399	RefSeq Protein ID
ER3413_3489	ER3413_3489	Ensembl Gene ID
ER3413_3489	AIZ53192	Ensembl Protein ID
ER3413_3489	hslR	Gene Name
ER3413_3489	b3400	RefSeq Protein ID
ER3413_3490	ER3413_3490	Ensembl Gene ID
ER3413_3490	AIZ53194	Ensembl Protein ID
ER3413_3490	hslO	Gene Name
ER3413_3490	b3401	RefSeq Protein ID
ER3413_3491	ER3413_3491	Ensembl Gene ID
ER3413_3491	AIZ53195	Ensembl Protein ID
ER3413_3491	yhgE	Gene Name
ER3413_3491	b3402	RefSeq Protein ID
ER3413_3493	ER3413_3493	Ensembl Gene ID
ER3413_3493	AIZ53196	Ensembl Protein ID
ER3413_3493	pck	Gene Name
ER3413_3493	b3403	RefSeq Protein ID
ER3413_3494	ER3413_3494	Ensembl Gene ID
ER3413_3494	AIZ53197	Ensembl Protein ID
ER3413_3494	envZ	Gene Name
ER3413_3494	b3404	RefSeq Protein ID
ER3413_3495	ER3413_3495	Ensembl Gene ID
ER3413_3495	AIZ53198	Ensembl Protein ID
ER3413_3495	ompR	Gene Name
ER3413_3495	b3405	RefSeq Protein ID
ER3413_3496	ER3413_3496	Ensembl Gene ID
ER3413_3496	AIZ53199	Ensembl Protein ID
ER3413_3496	greB	Gene Name
ER3413_3496	b3406	RefSeq Protein ID
ER3413_3497	ER3413_3497	Ensembl Gene ID
ER3413_3497	AIZ53200	Ensembl Protein ID
ER3413_3497	yhgF	Gene Name
ER3413_3497	b3407	RefSeq Protein ID
ER3413_3498	ER3413_3498	Ensembl Gene ID
ER3413_3498	AIZ53201	Ensembl Protein ID
ER3413_3498	feoA	Gene Name
ER3413_3498	b3408	RefSeq Protein ID
ER3413_3499	ER3413_3499	Ensembl Gene ID
ER3413_3499	AIZ53202	Ensembl Protein ID
ER3413_3499	feoB	Gene Name
ER3413_3499	b3409	RefSeq Protein ID
ER3413_3500	ER3413_3500	Ensembl Gene ID
ER3413_3500	AIZ53205	Ensembl Protein ID
ER3413_3500	feoC	Gene Name
ER3413_3500	b3410	RefSeq Protein ID
ER3413_3501	ER3413_3501	Ensembl Gene ID
ER3413_3501	AIZ53206	Ensembl Protein ID
ER3413_3501	yhgA	Gene Name
ER3413_3501	b3411	RefSeq Protein ID
ER3413_3502	ER3413_3502	Ensembl Gene ID
ER3413_3502	AIZ53207	Ensembl Protein ID
ER3413_3502	bioH	Gene Name
ER3413_3502	b3412	RefSeq Protein ID
ER3413_3503	ER3413_3503	Ensembl Gene ID
ER3413_3503	AIZ53208	Ensembl Protein ID
ER3413_3503	gntX	Gene Name
ER3413_3503	b3413	RefSeq Protein ID
ER3413_3504	ER3413_3504	Ensembl Gene ID
ER3413_3504	AIZ53209	Ensembl Protein ID
ER3413_3504	nfuA	Gene Name
ER3413_3504	b3414	RefSeq Protein ID
ER3413_3505	ER3413_3505	Ensembl Gene ID
ER3413_3505	AIZ53210	Ensembl Protein ID
ER3413_3505	gntT	Gene Name
ER3413_3505	b3415	RefSeq Protein ID
ER3413_3506	ER3413_3506	Ensembl Gene ID
ER3413_3506	AIZ53211	Ensembl Protein ID
ER3413_3506	malQ	Gene Name
ER3413_3506	b3416	RefSeq Protein ID
ER3413_3507	ER3413_3507	Ensembl Gene ID
ER3413_3507	AIZ53212	Ensembl Protein ID
ER3413_3507	malP	Gene Name
ER3413_3507	b3417	RefSeq Protein ID
ER3413_3508	ER3413_3508	Ensembl Gene ID
ER3413_3508	AIZ53213	Ensembl Protein ID
ER3413_3508	malT	Gene Name
ER3413_3508	b3418	RefSeq Protein ID
ER3413_3509	ER3413_3509	Ensembl Gene ID
ER3413_3509	AIZ53214	Ensembl Protein ID
ER3413_3509	rtcA	Gene Name
ER3413_3509	b4475	RefSeq Protein ID
ER3413_3510	ER3413_3510	Ensembl Gene ID
ER3413_3510	AIZ53216	Ensembl Protein ID
ER3413_3510	rtcB	Gene Name
ER3413_3510	b3421	RefSeq Protein ID
ER3413_3512	ER3413_3512	Ensembl Gene ID
ER3413_3512	AIZ53218	Ensembl Protein ID
ER3413_3512	rtcR	Gene Name
ER3413_3512	b3422	RefSeq Protein ID
ER3413_3511	ER3413_3511	Ensembl Gene ID
ER3413_3511	AIZ53217	Ensembl Protein ID
ER3413_3511	glpR	Gene Name
ER3413_3511	b3423	RefSeq Protein ID
ER3413_3513	ER3413_3513	Ensembl Gene ID
ER3413_3513	AIZ53219	Ensembl Protein ID
ER3413_3513	glpG	Gene Name
ER3413_3513	b3424	RefSeq Protein ID
ER3413_3514	ER3413_3514	Ensembl Gene ID
ER3413_3514	AIZ53220	Ensembl Protein ID
ER3413_3514	glpE	Gene Name
ER3413_3514	b3425	RefSeq Protein ID
ER3413_3515	ER3413_3515	Ensembl Gene ID
ER3413_3515	AIZ53221	Ensembl Protein ID
ER3413_3515	glpD	Gene Name
ER3413_3515	b3426	RefSeq Protein ID
ER3413_3518	ER3413_3518	Ensembl Gene ID
ER3413_3518	AIZ53222	Ensembl Protein ID
ER3413_3518	glgP	Gene Name
ER3413_3518	b3428	RefSeq Protein ID
ER3413_3519	ER3413_3519	Ensembl Gene ID
ER3413_3519	AIZ53223	Ensembl Protein ID
ER3413_3519	glgA	Gene Name
ER3413_3519	b3429	RefSeq Protein ID
ER3413_3520	ER3413_3520	Ensembl Gene ID
ER3413_3520	AIZ53224	Ensembl Protein ID
ER3413_3520	glgC	Gene Name
ER3413_3520	b3430	RefSeq Protein ID
ER3413_3521	ER3413_3521	Ensembl Gene ID
ER3413_3521	AIZ53225	Ensembl Protein ID
ER3413_3521	glgX	Gene Name
ER3413_3521	b3431	RefSeq Protein ID
ER3413_3522	ER3413_3522	Ensembl Gene ID
ER3413_3522	AIZ53226	Ensembl Protein ID
ER3413_3522	glgB	Gene Name
ER3413_3522	b3432	RefSeq Protein ID
ER3413_3523	ER3413_3523	Ensembl Gene ID
ER3413_3523	AIZ53227	Ensembl Protein ID
ER3413_3523	asd	Gene Name
ER3413_3523	b3433	RefSeq Protein ID
ER3413_3524	ER3413_3524	Ensembl Gene ID
ER3413_3524	AIZ53228	Ensembl Protein ID
ER3413_3524	yhgN	Gene Name
ER3413_3524	b3434	RefSeq Protein ID
ER3413_3525	ER3413_3525	Ensembl Gene ID
ER3413_3525	AIZ53229	Ensembl Protein ID
ER3413_3525	gntU	Gene Name
ER3413_3525	b4476	RefSeq Protein ID
ER3413_3526	ER3413_3526	Ensembl Gene ID
ER3413_3526	AIZ53230	Ensembl Protein ID
ER3413_3526	gntK	Gene Name
ER3413_3526	b3437	RefSeq Protein ID
ER3413_3527	ER3413_3527	Ensembl Gene ID
ER3413_3527	AIZ53231	Ensembl Protein ID
ER3413_3527	gntR	Gene Name
ER3413_3527	b3438	RefSeq Protein ID
ER3413_3528	ER3413_3528	Ensembl Gene ID
ER3413_3528	AIZ53232	Ensembl Protein ID
ER3413_3528	yhhW	Gene Name
ER3413_3528	b3439	RefSeq Protein ID
ER3413_3529	ER3413_3529	Ensembl Gene ID
ER3413_3529	AIZ53233	Ensembl Protein ID
ER3413_3529	yhhX	Gene Name
ER3413_3529	b3440	RefSeq Protein ID
ER3413_3530	ER3413_3530	Ensembl Gene ID
ER3413_3530	AIZ53235	Ensembl Protein ID
ER3413_3530	yhhY	Gene Name
ER3413_3530	b3441	RefSeq Protein ID
ER3413_3531	ER3413_3531	Ensembl Gene ID
ER3413_3531	AIZ53236	Ensembl Protein ID
ER3413_3531	yhhZ	Gene Name
ER3413_3531	b3442	RefSeq Protein ID
ER3413_4518	ER3413_4518	Ensembl Gene ID
ER3413_4518	AIZ54181	Ensembl Protein ID
ER3413_4518	yrhD	Gene Name
ER3413_4518	b4612	RefSeq Protein ID
ER3413_3535	ER3413_3535	Ensembl Gene ID
ER3413_3535	AIZ53238	Ensembl Protein ID
ER3413_3535	yrhB	Gene Name
ER3413_3535	b3446	RefSeq Protein ID
ER3413_3536	ER3413_3536	Ensembl Gene ID
ER3413_3536	AIZ53239	Ensembl Protein ID
ER3413_3536	ggt	Gene Name
ER3413_3536	b3447	RefSeq Protein ID
ER3413_3538	ER3413_3538	Ensembl Gene ID
ER3413_3538	AIZ53241	Ensembl Protein ID
ER3413_3538	yhhA	Gene Name
ER3413_3538	b3448	RefSeq Protein ID
ER3413_3537	ER3413_3537	Ensembl Gene ID
ER3413_3537	AIZ53240	Ensembl Protein ID
ER3413_3537	ugpQ	Gene Name
ER3413_3537	b3449	RefSeq Protein ID
ER3413_3539	ER3413_3539	Ensembl Gene ID
ER3413_3539	AIZ53242	Ensembl Protein ID
ER3413_3539	ugpC	Gene Name
ER3413_3539	b3450	RefSeq Protein ID
ER3413_3540	ER3413_3540	Ensembl Gene ID
ER3413_3540	AIZ53244	Ensembl Protein ID
ER3413_3540	ugpE	Gene Name
ER3413_3540	b3451	RefSeq Protein ID
ER3413_3541	ER3413_3541	Ensembl Gene ID
ER3413_3541	AIZ53245	Ensembl Protein ID
ER3413_3541	ugpA	Gene Name
ER3413_3541	b3452	RefSeq Protein ID
ER3413_3542	ER3413_3542	Ensembl Gene ID
ER3413_3542	AIZ53246	Ensembl Protein ID
ER3413_3542	ugpB	Gene Name
ER3413_3542	b3453	RefSeq Protein ID
ER3413_3544	ER3413_3544	Ensembl Gene ID
ER3413_3544	AIZ53247	Ensembl Protein ID
ER3413_3544	livF	Gene Name
ER3413_3544	b3454	RefSeq Protein ID
ER3413_3545	ER3413_3545	Ensembl Gene ID
ER3413_3545	AIZ53248	Ensembl Protein ID
ER3413_3545	livG	Gene Name
ER3413_3545	b3455	RefSeq Protein ID
ER3413_3546	ER3413_3546	Ensembl Gene ID
ER3413_3546	AIZ53249	Ensembl Protein ID
ER3413_3546	livM	Gene Name
ER3413_3546	b3456	RefSeq Protein ID
ER3413_3547	ER3413_3547	Ensembl Gene ID
ER3413_3547	AIZ53250	Ensembl Protein ID
ER3413_3547	livH	Gene Name
ER3413_3547	b3457	RefSeq Protein ID
ER3413_3548	ER3413_3548	Ensembl Gene ID
ER3413_3548	AIZ53251	Ensembl Protein ID
ER3413_3548	livK	Gene Name
ER3413_3548	b3458	RefSeq Protein ID
ER3413_3550	ER3413_3550	Ensembl Gene ID
ER3413_3550	AIZ53253	Ensembl Protein ID
ER3413_3550	panM	Gene Name
ER3413_3550	b3459	RefSeq Protein ID
ER3413_3551	ER3413_3551	Ensembl Gene ID
ER3413_3551	AIZ53254	Ensembl Protein ID
ER3413_3551	livJ	Gene Name
ER3413_3551	b3460	RefSeq Protein ID
ER3413_3552	ER3413_3552	Ensembl Gene ID
ER3413_3552	AIZ53255	Ensembl Protein ID
ER3413_3552	rpoH	Gene Name
ER3413_3552	b3461	RefSeq Protein ID
ER3413_3553	ER3413_3553	Ensembl Gene ID
ER3413_3553	AIZ53256	Ensembl Protein ID
ER3413_3553	ftsX	Gene Name
ER3413_3553	b3462	RefSeq Protein ID
ER3413_3554	ER3413_3554	Ensembl Gene ID
ER3413_3554	AIZ53257	Ensembl Protein ID
ER3413_3554	ftsE	Gene Name
ER3413_3554	b3463	RefSeq Protein ID
ER3413_3555	ER3413_3555	Ensembl Gene ID
ER3413_3555	AIZ53258	Ensembl Protein ID
ER3413_3555	ftsY	Gene Name
ER3413_3555	b3464	RefSeq Protein ID
ER3413_3556	ER3413_3556	Ensembl Gene ID
ER3413_3556	AIZ53259	Ensembl Protein ID
ER3413_3556	rsmD	Gene Name
ER3413_3556	b3465	RefSeq Protein ID
ER3413_3557	ER3413_3557	Ensembl Gene ID
ER3413_3557	AIZ53260	Ensembl Protein ID
ER3413_3557	yhhL	Gene Name
ER3413_3557	b3466	RefSeq Protein ID
ER3413_3558	ER3413_3558	Ensembl Gene ID
ER3413_3558	AIZ53261	Ensembl Protein ID
ER3413_3558	yhhM	Gene Name
ER3413_3558	b3467	RefSeq Protein ID
ER3413_3559	ER3413_3559	Ensembl Gene ID
ER3413_3559	AIZ53262	Ensembl Protein ID
ER3413_3559	yhhN	Gene Name
ER3413_3559	b3468	RefSeq Protein ID
ER3413_3560	ER3413_3560	Ensembl Gene ID
ER3413_3560	AIZ53264	Ensembl Protein ID
ER3413_3560	zntA	Gene Name
ER3413_3560	b3469	RefSeq Protein ID
ER3413_3561	ER3413_3561	Ensembl Gene ID
ER3413_3561	AIZ53265	Ensembl Protein ID
ER3413_3561	tusA	Gene Name
ER3413_3561	b3470	RefSeq Protein ID
ER3413_3562	ER3413_3562	Ensembl Gene ID
ER3413_3562	AIZ53266	Ensembl Protein ID
ER3413_3562	yhhQ	Gene Name
ER3413_3562	b3471	RefSeq Protein ID
ER3413_3563	ER3413_3563	Ensembl Gene ID
ER3413_3563	AIZ53267	Ensembl Protein ID
ER3413_3563	dcrB	Gene Name
ER3413_3563	b3472	RefSeq Protein ID
ER3413_3564	ER3413_3564	Ensembl Gene ID
ER3413_3564	AIZ53268	Ensembl Protein ID
ER3413_3564	yhhS	Gene Name
ER3413_3564	b3473	RefSeq Protein ID
ER3413_3565	ER3413_3565	Ensembl Gene ID
ER3413_3565	AIZ53269	Ensembl Protein ID
ER3413_3565	yhhT	Gene Name
ER3413_3565	b3474	RefSeq Protein ID
ER3413_3566	ER3413_3566	Ensembl Gene ID
ER3413_3566	AIZ53270	Ensembl Protein ID
ER3413_3566	acpT	Gene Name
ER3413_3566	b3475	RefSeq Protein ID
ER3413_3567	ER3413_3567	Ensembl Gene ID
ER3413_3567	AIZ53271	Ensembl Protein ID
ER3413_3567	nikA	Gene Name
ER3413_3567	b3476	RefSeq Protein ID
ER3413_3568	ER3413_3568	Ensembl Gene ID
ER3413_3568	AIZ53272	Ensembl Protein ID
ER3413_3568	nikB	Gene Name
ER3413_3568	b3477	RefSeq Protein ID
ER3413_3569	ER3413_3569	Ensembl Gene ID
ER3413_3569	AIZ53273	Ensembl Protein ID
ER3413_3569	nikC	Gene Name
ER3413_3569	b3478	RefSeq Protein ID
ER3413_3570	ER3413_3570	Ensembl Gene ID
ER3413_3570	AIZ53275	Ensembl Protein ID
ER3413_3570	nikD	Gene Name
ER3413_3570	b3479	RefSeq Protein ID
ER3413_3571	ER3413_3571	Ensembl Gene ID
ER3413_3571	AIZ53276	Ensembl Protein ID
ER3413_3571	nikE	Gene Name
ER3413_3571	b3480	RefSeq Protein ID
ER3413_3572	ER3413_3572	Ensembl Gene ID
ER3413_3572	AIZ53277	Ensembl Protein ID
ER3413_3572	nikR	Gene Name
ER3413_3572	b3481	RefSeq Protein ID
ER3413_3573	ER3413_3573	Ensembl Gene ID
ER3413_3573	AIZ53278	Ensembl Protein ID
ER3413_3573	rhsB	Gene Name
ER3413_3573	b3482	RefSeq Protein ID
ER3413_4580	ER3413_4580	Ensembl Gene ID
ER3413_4580	AIZ54250	Ensembl Protein ID
ER3413_4580	yhhH	Gene Name
ER3413_4580	b3483	RefSeq Protein ID
ER3413_3574	ER3413_3574	Ensembl Gene ID
ER3413_3574	AIZ53279	Ensembl Protein ID
ER3413_3574	yhhI	Gene Name
ER3413_3574	b3484	RefSeq Protein ID
ER3413_3575	ER3413_3575	Ensembl Gene ID
ER3413_3575	AIZ53280	Ensembl Protein ID
ER3413_3575	yhhJ	Gene Name
ER3413_3575	b3485	RefSeq Protein ID
ER3413_3576	ER3413_3576	Ensembl Gene ID
ER3413_3576	AIZ53281	Ensembl Protein ID
ER3413_3576	rbbA	Gene Name
ER3413_3576	b3486	RefSeq Protein ID
ER3413_3577	ER3413_3577	Ensembl Gene ID
ER3413_3577	AIZ53282	Ensembl Protein ID
ER3413_3577	yhiI	Gene Name
ER3413_3577	b3487	RefSeq Protein ID
ER3413_3579	ER3413_3579	Ensembl Gene ID
